ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2631	"ENSG00000197599.12"	"CCDC154"	chr16	-	1434667	1434852	1434750	1434852	1434387	1434534
2632	"ENSG00000131848.9"	"ZSCAN5A"	chr19	-	56314619	56314839	56314680	56314839	56313282	56313384
2633	"ENSG00000165972.12"	"CCDC38"	chr12	-	95872254	95872460	95872361	95872460	95869479	95869573
2634	"ENSG00000123329.17"	"ARHGAP9"	chr12	-	57475775	57475931	57475832	57475931	57475482	57475615
2635	"ENSG00000108852.14"	"MPP2"	chr17	-	43898243	43898380	43898261	43898380	43883202	43883355
2636	"ENSG00000108852.14"	"MPP2"	chr17	-	43898261	43898380	43898279	43898380	43883202	43883355
2637	"ENSG00000108852.14"	"MPP2"	chr17	-	43898243	43898380	43898279	43898380	43883202	43883355
2638	"ENSG00000186526.12"	"CYP4F8"	chr19	+	15615217	15615375	15615217	15615280	15615615	15615814
2639	"ENSG00000139921.12"	"TMX1"	chr14	+	51245312	51245454	51245312	51245358	51247091	51247220
2640	"ENSG00000143436.10"	"MRPL9"	chr1	-	151762104	151762155	151762112	151762155	151761961	151762025
2641	"ENSG00000143436.10"	"MRPL9"	chr1	-	151762954	151763146	151762989	151763146	151762375	151762500
2642	"ENSG00000143436.10"	"MRPL9"	chr1	-	151762949	151763146	151762954	151763146	151762375	151762500
2643	"ENSG00000143436.10"	"MRPL9"	chr1	-	151762949	151763146	151762989	151763146	151762375	151762500
2644	"ENSG00000151164.18"	"RAD9B"	chr12	+	110502290	110502383	110502290	110502376	110503805	110503876
2645	"ENSG00000147459.17"	"DOCK5"	chr8	+	25368570	25368725	25368570	25368687	25369555	25369641
2646	"ENSG00000074803.17"	"SLC12A1"	chr15	+	48220633	48220765	48220633	48220757	48220920	48220996
2647	"ENSG00000163608.14"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113011044	113011406
2648	"ENSG00000163608.14"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113013271	113013403
2649	"ENSG00000088053.11"	"GP6"	chr19	-	55015678	55015733	55015682	55015733	55013704	55015165
2650	"ENSG00000139618.14"	"BRCA2"	chr13	+	32316421	32316527	32316421	32316523	32319076	32319325
2651	"ENSG00000100429.17"	"HDAC10"	chr22	-	50250973	50251405	50251101	50251405	50250770	50250905
2652	"ENSG00000183751.14"	"TBL3"	chr16	+	1976210	1976314	1976210	1976257	1976813	1976961
2653	"ENSG00000115685.14"	"PPP1R7"	chr2	+	241158483	241158549	241158483	241158531	241159212	241159343
2654	"ENSG00000075407.18"	"ZNF37A"	chr10	+	38095537	38095633	38095537	38095629	38095743	38095804
2655	"ENSG00000204661.9"	"C5orf60"	chr5	-	179644798	179645007	179644944	179645007	179644028	179644086
2656	"ENSG00000105370.7"	"LIM2"	chr19	-	51387142	51387449	51387268	51387449	51382417	51382567
2657	"ENSG00000049541.10"	"RFC2"	chr7	-	74237288	74237442	74237361	74237442	74235531	74235645
2658	"ENSG00000137948.18"	"BRDT"	chr1	+	91949397	91949519	91949397	91949488	91949637	91949682
2659	"ENSG00000137948.18"	"BRDT"	chr1	+	91968145	91968272	91968145	91968260	91976265	91976438
2660	"ENSG00000137948.18"	"BRDT"	chr1	+	91949400	91949682	91949400	91949488	91962717	91962946
2661	"ENSG00000100412.15"	"ACO2"	chr22	+	41515766	41515992	41515766	41515917	41517526	41517631
2662	"ENSG00000177889.9"	"UBE2N"	chr12	-	93411052	93411299	93411125	93411299	93410733	93410874
2663	"ENSG00000078487.17"	"ZCWPW1"	chr7	-	100419001	100419189	100419110	100419189	100417065	100417183
2664	"ENSG00000158985.13"	"CDC42SE2"	chr5	+	131359208	131359558	131359208	131359547	131385542	131385644
2665	"ENSG00000136235.15"	"GPNMB"	chr7	+	23236667	23236823	23236667	23236758	23253306	23253459
2666	"ENSG00000089101.17"	"CFAP61"	chr20	+	20052557	20052661	20052557	20052591	20056645	20056796
2667	"ENSG00000100565.15"	"LRRC74A"	chr14	+	76828290	76828756	76828290	76828419	76829090	76829163
2668	"ENSG00000180881.19"	"CAPS2"	chr12	-	75316283	75316434	75316311	75316434	75312847	75312915
2669	"ENSG00000180881.19"	"CAPS2"	chr12	-	75329831	75330056	75329866	75330056	75326417	75326527
2670	"ENSG00000136273.11"	"HUS1"	chr7	-	47979409	47979553	47979467	47979553	47978688	47978816
2671	"ENSG00000136273.11"	"HUS1"	chr7	-	47979409	47979553	47979420	47979553	47978688	47978816
2672	"ENSG00000136273.11"	"HUS1"	chr7	-	47979420	47979553	47979467	47979553	47978688	47978816
2673	"ENSG00000130755.12"	"GMFG"	chr19	-	39329543	39329626	39329547	39329626	39328999	39329073
2674	"ENSG00000129933.20"	"MAU2"	chr19	+	19342775	19342875	19342775	19342866	19343836	19343940
2675	"ENSG00000129933.20"	"MAU2"	chr19	+	19347279	19347366	19347279	19347363	19348888	19348938
2676	"ENSG00000247556.6"	"OIP5-AS1"	chr15	+	41283989	41284288	41283989	41284110	41285224	41285363
2677	"ENSG00000147050.14"	"KDM6A"	chrX	+	45090722	45090864	45090722	45090832	45107409	45107536
2678	"ENSG00000158623.14"	"COPG2"	chr7	-	130508561	130508659	130508568	130508659	130507684	130507823
2679	"ENSG00000122779.17"	"TRIM24"	chr7	+	138554697	138554966	138554697	138554864	138567480	138567654
2680	"ENSG00000180229.12"	"HERC2P3"	chr15	-	20453619	20453762	20453705	20453762	20453350	20453502
2681	"ENSG00000180229.12"	"HERC2P3"	chr15	-	20443338	20443521	20443370	20443521	20440473	20440642
2682	"ENSG00000137494.13"	"ANKRD42"	chr11	+	83198478	83198642	83198478	83198558	83206057	83206165
2683	"ENSG00000137494.13"	"ANKRD42"	chr11	+	83210299	83210419	83210299	83210416	83211294	83211430
2684	"ENSG00000235885.7"	"AC023115.2"	chr2	+	67287755	67287823	67287755	67287818	67289082	67289424
2685	"ENSG00000235885.7"	"AC023115.2"	chr2	+	67268483	67268638	67268483	67268544	67287755	67287818
2686	"ENSG00000072310.16"	"SREBF1"	chr17	-	17817547	17817916	17817695	17817916	17817255	17817457
2687	"ENSG00000072310.16"	"SREBF1"	chr17	-	17819537	17819725	17819543	17819725	17819319	17819454
2688	"ENSG00000254087.7"	"LYN"	chr8	+	55941854	55941991	55941854	55941928	55946447	55946493
2689	"ENSG00000149743.13"	"TRPT1"	chr11	-	64224794	64224970	64224800	64224970	64224542	64224717
2690	"ENSG00000009830.11"	"POMT2"	chr14	-	77306245	77306441	77306336	77306441	77304691	77304800
2691	"ENSG00000186642.15"	"PDE2A"	chr11	-	72605137	72605226	72605198	72605226	72597509	72597619
2692	"ENSG00000143537.13"	"ADAM15"	chr1	+	155061903	155062117	155061903	155061975	155062244	155062369
2693	"ENSG00000198919.12"	"DZIP3"	chr3	+	108634870	108634972	108634870	108634958	108636615	108636708
2694	"ENSG00000204385.10"	"SLC44A4"	chr6	-	31875809	31875930	31875851	31875930	31874928	31875028
2695	"ENSG00000115266.11"	"APC2"	chr19	+	1450148	1450338	1450148	1450330	1452983	1453142
2696	"ENSG00000235652.7"	"RP11-545I5.3"	chr6	+	145828360	145828456	145828360	145828420	145881578	145881648
2697	"ENSG00000165816.12"	"VWA2"	chr10	+	114284862	114284974	114284862	114284970	114285938	114286511
2698	"ENSG00000129245.11"	"FXR2"	chr17	-	7606015	7606149	7606096	7606149	7605644	7605738
2699	"ENSG00000129158.10"	"SERGEF"	chr11	-	18010070	18010139	18010074	18010139	18007940	18008076
2700	"ENSG00000111846.15"	"GCNT2"	chr6	+	10528630	10529836	10528630	10528841	10621350	10621443
2701	"ENSG00000247240.7"	"UBL7-AS1"	chr15	+	74461882	74462031	74461882	74462027	74466035	74466130
2702	"ENSG00000185909.14"	"KLHDC8B"	chr3	+	49172635	49173145	49172635	49172801	49174238	49174403
2703	"ENSG00000140798.15"	"ABCC12"	chr16	-	48111577	48111662	48111586	48111662	48111435	48111507
2704	"ENSG00000140798.15"	"ABCC12"	chr16	-	48155817	48155993	48155840	48155993	48146305	48146474
2705	"ENSG00000140798.15"	"ABCC12"	chr16	-	48087925	48088085	48087939	48088085	48086740	48086819
2706	"ENSG00000140798.15"	"ABCC12"	chr16	-	48087925	48088085	48087939	48088085	48085592	48085706
2707	"ENSG00000140798.15"	"ABCC12"	chr16	-	48139162	48139336	48139187	48139336	48138227	48138375
2708	"ENSG00000162736.15"	"NCSTN"	chr1	+	160343703	160343888	160343703	160343802	160344721	160344826
2709	"ENSG00000011454.16"	"RABGAP1"	chr9	+	123065347	123065601	123065347	123065461	123070349	123070424
2710	"ENSG00000249715.9"	"FER1L5"	chr2	+	96668885	96669004	96668885	96668968	96669042	96669137
2711	"ENSG00000249715.9"	"FER1L5"	chr2	+	96687815	96687954	96687815	96687947	96689212	96689376
2712	"ENSG00000249715.9"	"FER1L5"	chr2	+	96687815	96687954	96687815	96687953	96689212	96689376
2713	"ENSG00000249715.9"	"FER1L5"	chr2	+	96687815	96687953	96687815	96687947	96689212	96689376
2714	"ENSG00000249715.9"	"FER1L5"	chr2	+	96694359	96694632	96694359	96694464	96695508	96695661
2715	"ENSG00000249715.9"	"FER1L5"	chr2	+	96690486	96690589	96690486	96690583	96691189	96691353
2716	"ENSG00000249715.9"	"FER1L5"	chr2	+	96651891	96652026	96651891	96652020	96653639	96653702
2717	"ENSG00000249715.9"	"FER1L5"	chr2	+	96686194	96686335	96686194	96686263	96687815	96687954
2718	"ENSG00000159069.13"	"FBXW5"	chr9	-	136942045	136942466	136942099	136942466	136941536	136941684
2719	"ENSG00000159069.13"	"FBXW5"	chr9	-	136941754	136942466	136942045	136942466	136941536	136941684
2720	"ENSG00000159069.13"	"FBXW5"	chr9	-	136941754	136942466	136942099	136942466	136941536	136941684
2721	"ENSG00000102385.12"	"DRP2"	chrX	+	101242903	101243098	101242903	101242982	101245016	101245077
2722	"ENSG00000229809.8"	"ZNF688"	chr16	-	30571433	30572734	30572121	30572734	30571009	30571123
2723	"ENSG00000135074.15"	"ADAM19"	chr5	-	157513423	157513505	157513433	157513505	157509300	157509467
2724	"ENSG00000102967.11"	"DHODH"	chr16	+	72023164	72023323	72023164	72023318	72023479	72023633
2725	"ENSG00000204165.5"	"CXorf65"	chrX	-	71106339	71106426	71106358	71106426	71105999	71106137
2726	"ENSG00000133316.15"	"WDR74"	chr11	-	62839506	62839867	62839540	62839867	62839321	62839428
2727	"ENSG00000133316.15"	"WDR74"	chr11	-	62835918	62836036	62835960	62836036	62835694	62835841
2728	"ENSG00000070010.18"	"UFD1L"	chr22	-	19475469	19475602	19475495	19475602	19475067	19475100
2729	"ENSG00000044446.11"	"PHKA2"	chrX	-	18902791	18902910	18902817	18902910	18901484	18901603
2730	"ENSG00000079432.7"	"CIC"	chr19	+	42294172	42294304	42294172	42294298	42294603	42294735
2731	"ENSG00000197713.14"	"RPE"	chr2	+	210003437	210003468	210003437	210003457	210015972	210016112
2732	"ENSG00000256343.7"	"RP11-662M24.1"	chr12	+	130667590	130667682	130667590	130667672	130668036	130668233
2733	"ENSG00000099203.6"	"TMED1"	chr19	-	10835255	10835353	10835290	10835353	10834933	10835117
2734	"ENSG00000178980.14"	"SEPW1"	chr19	+	47780863	47781000	47780863	47780917	47781107	47781182
2735	"ENSG00000100296.13"	"THOC5"	chr22	-	29528936	29529239	29529161	29529239	29528425	29528466
2736	"ENSG00000100296.13"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177
2737	"ENSG00000100296.13"	"THOC5"	chr22	-	29543414	29543542	29543428	29543542	29542858	29542956
2738	"ENSG00000038382.17"	"TRIO"	chr5	+	14487463	14488260	14487463	14487730	14492566	14492814
2739	"ENSG00000123064.12"	"DDX54"	chr12	-	113180928	113181058	113180980	113181058	113179934	113180005
2740	"ENSG00000204316.12"	"MRPL38"	chr17	-	75904221	75904719	75904539	75904719	75902019	75902154
2741	"ENSG00000204316.12"	"MRPL38"	chr17	-	75904225	75904719	75904539	75904719	75902019	75902154
2742	"ENSG00000204316.12"	"MRPL38"	chr17	-	75904221	75904719	75904225	75904719	75902019	75902154
2743	"ENSG00000196670.13"	"ZFP62"	chr5	-	180861214	180861276	180861218	180861276	180851987	180852060
2744	"ENSG00000092439.13"	"TRPM7"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919
2745	"ENSG00000091262.14"	"ABCC6"	chr16	-	16221612	16221831	16221648	16221831	16219821	16219947
2746	"ENSG00000060656.19"	"PTPRU"	chr1	+	29311455	29311553	29311455	29311544	29311642	29311759
2747	"ENSG00000183337.16"	"BCOR"	chrX	-	40052112	40052400	40052218	40052400	40049814	40049991
2748	"ENSG00000197308.9"	"GATA3-AS1"	chr10	-	8051248	8051578	8051273	8051578	8050475	8050724
2749	"ENSG00000172243.17"	"CLEC7A"	chr12	-	10126570	10127845	10127746	10127845	10125296	10125448
2750	"ENSG00000106400.11"	"ZNHIT1"	chr7	+	101218318	101221796	101218318	101218485	101222603	101222774
2751	"ENSG00000108773.10"	"KAT2A"	chr17	-	42119053	42119436	42119244	42119436	42118296	42118403
2752	"ENSG00000108773.10"	"KAT2A"	chr17	-	42114891	42115035	42114953	42115035	42114489	42114604
2753	"ENSG00000102984.14"	"ZNF821"	chr16	-	71867892	71868037	71867911	71868037	71864137	71864242
2754	"ENSG00000102984.14"	"ZNF821"	chr16	-	71867892	71868037	71867911	71868037	71864902	71865048
2755	"ENSG00000169688.10"	"MT1B"	chr16	+	56652570	56652636	56652570	56652634	56652973	56653204
2756	"ENSG00000148680.15"	"HTR7"	chr10	-	90748833	90749594	90748838	90749594	90740822	90742528
2757	"ENSG00000100600.14"	"LGMN"	chr14	-	92712722	92712871	92712804	92712871	92711836	92711955
2758	"ENSG00000100600.14"	"LGMN"	chr14	-	92718746	92718844	92718773	92718844	92717379	92717461
2759	"ENSG00000100600.14"	"LGMN"	chr14	-	92741704	92741859	92741717	92741859	92732648	92732815
2760	"ENSG00000108591.9"	"DRG2"	chr17	+	18099016	18099093	18099016	18099077	18099632	18100435
2761	"ENSG00000108591.9"	"DRG2"	chr17	+	18093812	18093973	18093812	18093968	18098269	18098359
2762	"ENSG00000108591.9"	"DRG2"	chr17	+	18099632	18099723	18099632	18099715	18100362	18100435
2763	"ENSG00000251369.8"	"ZNF550"	chr19	-	57543650	57544583	57544236	57544583	57541839	57543243
2764	"ENSG00000100219.16"	"XBP1"	chr22	-	28799041	28799153	28799056	28799153	28797076	28797205
2765	"ENSG00000110841.13"	"PPFIBP1"	chr12	+	27664361	27664446	27664361	27664437	27667165	27667320
2766	"ENSG00000108439.9"	"PNPO"	chr17	+	47941570	47942051	47941570	47941813	47943305	47943430
2767	"ENSG00000137857.17"	"DUOX1"	chr15	+	45131470	45131662	45131470	45131647	45131917	45132024
2768	"ENSG00000110934.10"	"BIN2"	chr12	-	51302019	51302780	51302685	51302780	51299606	51299714
2769	"ENSG00000222011.8"	"FAM185A"	chr7	+	102748970	102749658	102748970	102749636	102751691	102751801
2770	"ENSG00000228889.6"	"UBAC2-AS1"	chr13	-	99200365	99200710	99200637	99200710	99196376	99197802
2771	"ENSG00000173218.14"	"VANGL1"	chr1	+	115659640	115659773	115659640	115659767	115663660	115664268
2772	"ENSG00000115380.19"	"EFEMP1"	chr2	-	55922570	55922747	55922609	55922747	55922359	55922447
2773	"ENSG00000163374.19"	"YY1AP1"	chr1	-	155672520	155672731	155672559	155672731	155670319	155670464
2774	"ENSG00000163374.19"	"YY1AP1"	chr1	-	155680381	155680456	155680415	155680456	155679408	155679512
2775	"ENSG00000118276.11"	"B4GALT6"	chr18	-	31626988	31627121	31626998	31627121	31626282	31626384
2776	"ENSG00000105443.13"	"CYTH2"	chr19	+	48474837	48474953	48474837	48474949	48478068	48478145
2777	"ENSG00000163126.14"	"ANKRD23"	chr2	-	96840786	96840912	96840826	96840912	96840415	96840514
2778	"ENSG00000204344.14"	"STK19"	chr6	+	31978902	31979010	31978902	31978998	31979413	31979553
2779	"ENSG00000204344.14"	"STK19"	chr6	+	31972620	31972919	31972620	31972757	31978902	31978998
2780	"ENSG00000106976.20"	"DNM1"	chr9	+	128226034	128226173	128226034	128226086	128234020	128234107
2781	"ENSG00000101084.16"	"C20orf24"	chr20	+	36609600	36609758	36609600	36609730	36612009	36612557
2782	"ENSG00000151746.13"	"BICD1"	chr12	+	32337498	32337816	32337498	32337706	32338785	32338979
2783	"ENSG00000182484.15_PAR_Y"	"WASH6P"	chrY	+	57209531	57209733	57209531	57209729	57209821	57209980
2784	"ENSG00000182484.15_PAR_Y"	"WASH6P"	chrY	+	57208842	57209059	57208842	57208979	57209218	57209354
2785	"ENSG00000182484.15_PAR_Y"	"WASH6P"	chrY	+	57211551	57211620	57211551	57211569	57211760	57212074
2786	"ENSG00000139151.14"	"PLCZ1"	chr12	-	18737931	18738012	18737934	18738012	18737360	18737509
2787	"ENSG00000090006.17"	"LTBP4"	chr19	+	40616888	40617042	40616888	40617020	40619346	40619493
2788	"ENSG00000090006.17"	"LTBP4"	chr19	+	40611858	40611984	40611858	40611976	40612072	40612192
2789	"ENSG00000167483.17"	"FAM129C"	chr19	+	17530754	17530885	17530754	17530816	17532262	17532388
2790	"ENSG00000112659.13"	"CUL9"	chr6	+	43216157	43216503	43216157	43216385	43220458	43220599
2791	"ENSG00000181610.12"	"MRPS23"	chr17	-	57849838	57850056	57849966	57850056	57849239	57849410
2792	"ENSG00000136895.18"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127291167	127291242
2793	"ENSG00000136895.18"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127264951	127265021
2794	"ENSG00000167325.14"	"RRM1"	chr11	+	4119844	4119970	4119844	4119928	4121603	4121765
2795	"ENSG00000175920.15"	"DOK7"	chr4	+	3476341	3476542	3476341	3476531	3485538	3485658
2796	"ENSG00000206384.10"	"COL6A6"	chr3	+	130594280	130594419	130594280	130594343	130598364	130598430
2797	"ENSG00000109762.15"	"SNX25"	chr4	+	185332594	185332759	185332594	185332713	185339378	185339510
2798	"ENSG00000006015.17"	"C19orf60"	chr19	+	18588994	18589683	18588994	18589077	18590853	18590933
2799	"ENSG00000119682.16"	"AREL1"	chr14	-	74675698	74675946	74675740	74675946	74674033	74674111
2800	"ENSG00000078967.12"	"UBE2D4"	chr7	+	43942953	43943103	43942953	43943031	43948631	43948737
2801	"ENSG00000268066.5"	"FMR1-AS1"	chrX	-	147911377	147911817	147911641	147911817	147909430	147910995
2802	"ENSG00000225697.11"	"SLC26A6"	chr3	-	48631223	48631306	48631252	48631306	48630992	48631140
2803	"ENSG00000225697.11"	"SLC26A6"	chr3	-	48631648	48631801	48631762	48631801	48631223	48631306
2804	"ENSG00000178935.5"	"ZNF552"	chr19	-	57814532	57814913	57814710	57814913	57813293	57813420
2805	"ENSG00000169718.17"	"DUS1L"	chr17	-	82061556	82061721	82061617	82061721	82061208	82061353
2806	"ENSG00000104231.10"	"ZFAND1"	chr8	-	81721226	81721295	81721248	81721295	81718181	81718224
2807	"ENSG00000124155.16"	"PIGT"	chr20	+	45416516	45416694	45416516	45416654	45419294	45419395
2808	"ENSG00000113312.10"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160010499	160010858
2809	"ENSG00000185658.13"	"BRWD1"	chr21	-	39264890	39265019	39264985	39265019	39264459	39264685
2810	"ENSG00000185658.13"	"BRWD1"	chr21	-	39255644	39255828	39255664	39255828	39250795	39250889
2811	"ENSG00000100532.11"	"CGRRF1"	chr14	+	54530048	54530763	54530048	54530226	54530902	54531050
2812	"ENSG00000168028.13"	"RPSA"	chr3	+	39408605	39408739	39408605	39408724	39410753	39410999
2813	"ENSG00000247595.4"	"SPTY2D1-AS1"	chr11	+	18601091	18601180	18601091	18601164	18603157	18603195
2814	"ENSG00000103034.14"	"NDRG4"	chr16	+	58503797	58503957	58503797	58503903	58504153	58504274
2815	"ENSG00000147894.14"	"C9orf72"	chr9	-	27573708	27573866	27573786	27573866	27566676	27567164
2816	"ENSG00000104894.11"	"CD37"	chr19	+	49335713	49335786	49335713	49335782	49336908	49337033
2817	"ENSG00000111196.9"	"MAGOHB"	chr12	-	10612639	10612978	10612814	10612978	10610621	10610680
2818	"ENSG00000242441.7"	"GTF2A1L"	chr2	+	48621166	48621317	48621166	48621290	48642401	48642457
2819	"ENSG00000242441.7"	"GTF2A1L"	chr2	+	48621166	48621304	48621166	48621290	48642401	48642457
2820	"ENSG00000242441.7"	"GTF2A1L"	chr2	+	48621166	48621317	48621166	48621304	48642401	48642457
2821	"ENSG00000168522.12"	"FNTA"	chr8	+	43077215	43080441	43077215	43077364	43083117	43083180
2822	"ENSG00000170791.17"	"CHCHD7"	chr8	+	56212761	56212909	56212761	56212889	56214597	56214667
2823	"ENSG00000170791.17"	"CHCHD7"	chr8	+	56211788	56212174	56211788	56211837	56214597	56214667
2824	"ENSG00000170791.17"	"CHCHD7"	chr8	+	56216388	56216531	56216388	56216506	56216679	56216754
2825	"ENSG00000125871.13"	"MGME1"	chr20	+	17969800	17970370	17969800	17970130	17975683	17975903
2826	"ENSG00000152207.7"	"CYSLTR2"	chr13	+	48691211	48691301	48691211	48691278	48693437	48693510
2827	"ENSG00000172954.13"	"LCLAT1"	chr2	+	30447235	30447404	30447235	30447383	30525586	30525755
2828	"ENSG00000116039.11"	"ATP6V1B1"	chr2	+	70963161	70963312	70963161	70963261	70963571	70963654
2829	"ENSG00000116039.11"	"ATP6V1B1"	chr2	+	70960920	70961047	70960920	70961022	70961595	70961693
2830	"ENSG00000188130.13"	"MAPK12"	chr22	-	50256787	50256964	50256934	50256964	50256598	50256646
2831	"ENSG00000134508.12"	"CABLES1"	chr18	+	23134563	23134670	23134563	23134651	23188837	23188909
2832	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16463163	16463317	16463163	16463247	16463718	16463986
2833	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16439414	16439326	16439393	16440184	16440253
2834	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16440184	16440253
2835	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439393	16440184	16440253
