ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
20302	"ENSG00000135698.9"	"MPHOSPH6"	chr16	-	82151237	82151352	82149381	82149403	82151423	82151514
20303	"ENSG00000135698.9"	"MPHOSPH6"	chr16	-	82162211	82162313	82151166	82151514	82164081	82164194
20304	"ENSG00000135698.9"	"MPHOSPH6"	chr16	-	82164651	82164940	82164074	82164194	82170124	82170218
20305	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42514288	42514460	42513860	42513978	42521026	42522611
20306	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42508571	42508589	42507519	42507627	42513860	42513978
20307	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42466428	42466507	42460847	42461011	42470089	42470218
20308	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42468009	42468107	42466428	42466507	42470089	42470218
20309	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42502793	42502868	42501241	42501304	42507519	42507627
20310	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42510058	42510183	42507519	42507627	42513860	42513941
20311	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42478926	42479049	42478462	42478589	42480666	42480717
20312	"ENSG00000033627.15"	"ATP6V0A1"	chr17	+	42470089	42470218	42468009	42468107	42477659	42477742
20313	"ENSG00000204514.9"	"ZNF814"	chr19	-	57870721	57870812	57868535	57868579	57876915	57877042
20314	"ENSG00000204514.9"	"ZNF814"	chr19	-	57875155	57875226	57868457	57868579	57876915	57877042
20315	"ENSG00000204514.9"	"ZNF814"	chr19	-	57885882	57885969	57876915	57877042	57888766	57888958
20316	"ENSG00000137478.14"	"FCHSD2"	chr11	-	73000989	73001134	72988963	72989097	73015808	73015885
20317	"ENSG00000137478.14"	"FCHSD2"	chr11	-	72900256	72900328	72889828	72889945	72902542	72902638
20318	"ENSG00000137478.14"	"FCHSD2"	chr11	-	73077617	73077670	73015808	73015885	73083694	73083740
20319	"ENSG00000137478.14"	"FCHSD2"	chr11	-	72842620	72842841	72841453	72841583	72843150	72843328
20320	"ENSG00000137478.14"	"FCHSD2"	chr11	-	73140030	73140128	73083694	73083740	73141856	73142261
20321	"ENSG00000150867.13"	"PIP4K2A"	chr10	-	22569012	22569054	22567850	22567889	22573310	22573457
20322	"ENSG00000171053.9"	"PATE1"	chr11	+	125747375	125747411	125746660	125746696	125747699	125747822
20323	"ENSG00000171631.14"	"P2RY6"	chr11	+	73272306	73272466	73264516	73264649	73295729	73295815
20324	"ENSG00000171631.14"	"P2RY6"	chr11	+	73295729	73295815	73272419	73272466	73296484	73298599
20325	"ENSG00000171631.14"	"P2RY6"	chr11	+	73272339	73272466	73264509	73264649	73295729	73295815
20326	"ENSG00000126858.16"	"RHOT1"	chr17	+	32221048	32221186	32211115	32211238	32224615	32225503
20327	"ENSG00000126858.16"	"RHOT1"	chr17	+	32172936	32173060	32171042	32171101	32173830	32173912
20328	"ENSG00000126858.16"	"RHOT1"	chr17	+	32207511	32207563	32206949	32207029	32208106	32208309
20329	"ENSG00000126858.16"	"RHOT1"	chr17	+	32211115	32211238	32208106	32208309	32224615	32225113
20330	"ENSG00000126858.16"	"RHOT1"	chr17	+	32211115	32211238	32208106	32208309	32253084	32253374
20331	"ENSG00000126858.16"	"RHOT1"	chr17	+	32211115	32211238	32209349	32209445	32224615	32225113
20332	"ENSG00000126858.16"	"RHOT1"	chr17	+	32209349	32209445	32208106	32208309	32211115	32211238
20333	"ENSG00000126858.16"	"RHOT1"	chr17	+	32209349	32209445	32208106	32208309	32224615	32225727
20334	"ENSG00000155363.18"	"MOV10"	chr1	+	112685034	112685162	112674847	112675049	112688934	112689138
20335	"ENSG00000054179.11"	"ENTPD2"	chr9	-	137051210	137051370	137050901	137051129	137051509	137051660
20336	"ENSG00000116741.7"	"RGS2"	chr1	+	192809457	192809535	192809142	192809181	192810165	192810267
20337	"ENSG00000163590.13"	"PPM1L"	chr3	+	161035833	161036120	160961735	160961910	161065402	161065564
20338	"ENSG00000163590.13"	"PPM1L"	chr3	+	160939655	160939755	160842212	160842292	160961735	160961910
20339	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40639980	40640078	40637491	40637572	40642454	40642559
20340	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40645795	40645847	40645575	40645619	40647772	40648508
20341	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40645795	40645847	40642454	40642559	40647772	40648508
20342	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40644384	40644459	40642454	40642559	40645575	40645619
20343	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40645575	40645619	40642454	40642559	40647772	40647818
20344	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40645575	40645619	40642454	40642559	40645795	40645847
20345	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40645575	40645619	40637491	40637572	40645795	40645847
20346	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40630207	40630286	40628778	40628993	40630713	40630924
20347	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40642454	40642559	40637491	40637572	40645575	40645619
20348	"ENSG00000073584.18"	"SMARCE1"	chr17	-	40642454	40642559	40637491	40637572	40645795	40645847
20349	"ENSG00000127022.14"	"CANX"	chr5	+	179699574	179699770	179698955	179699102	179705678	179705852
20350	"ENSG00000127022.14"	"CANX"	chr5	+	179707131	179707190	179706257	179706331	179708238	179708380
20351	"ENSG00000127022.14"	"CANX"	chr5	+	179715898	179716000	179709872	179710065	179716104	179716201
20352	"ENSG00000127022.14"	"CANX"	chr5	+	179704154	179704430	179698976	179699102	179705678	179705852
20353	"ENSG00000127022.14"	"CANX"	chr5	+	179705678	179705852	179698905	179699102	179706257	179706331
20354	"ENSG00000127022.14"	"CANX"	chr5	+	179706257	179706331	179699025	179699102	179707131	179707190
20355	"ENSG00000127022.14"	"CANX"	chr5	+	179706257	179706331	179705678	179705852	179708238	179708380
20356	"ENSG00000153317.14"	"ASAP1"	chr8	-	130160784	130160793	130159863	130159964	130167535	130167622
20357	"ENSG00000153317.14"	"ASAP1"	chr8	-	130091972	130092143	130079901	130079971	130112093	130112322
20358	"ENSG00000153317.14"	"ASAP1"	chr8	-	130361669	130361771	130358016	130358143	130401884	130401970
20359	"ENSG00000172172.7"	"MRPL13"	chr8	-	120432029	120432123	120425305	120425366	120443184	120443308
20360	"ENSG00000259431.5"	"THTPA"	chr14	+	23556742	23557034	23556270	23556343	23558694	23558898
20361	"ENSG00000259431.5"	"THTPA"	chr14	+	23556742	23557304	23556006	23556343	23558694	23559574
20362	"ENSG00000259431.5"	"THTPA"	chr14	+	23556742	23557039	23556270	23556343	23558694	23558859
20363	"ENSG00000228021.7"	"RP11-383C5.3"	chr10	+	125700512	125700620	125699123	125699187	125706581	125706683
20364	"ENSG00000071242.11"	"RPS6KA2"	chr6	-	166770862	166770913	166538667	166538784	166858199	166858259
20365	"ENSG00000102287.17"	"GABRE"	chrX	-	151961282	151961365	151959838	151959976	151962422	151962643
20366	"ENSG00000102287.17"	"GABRE"	chrX	-	151971139	151971317	151970184	151970402	151974569	151974680
20367	"ENSG00000102287.17"	"GABRE"	chrX	-	151955367	151955567	151953124	151955084	151955707	151959723
20368	"ENSG00000181035.13"	"SLC25A42"	chr19	+	19101780	19101886	19095942	19096205	19104912	19104938
20369	"ENSG00000168434.12"	"COG7"	chr16	-	23391961	23392234	23388775	23389086	23392379	23392523
20370	"ENSG00000070526.14"	"ST6GALNAC1"	chr17	-	76626650	76626789	76626288	76626392	76627066	76627238
20371	"ENSG00000070526.14"	"ST6GALNAC1"	chr17	-	76637599	76637736	76629011	76629711	76643507	76643786
20372	"ENSG00000070526.14"	"ST6GALNAC1"	chr17	-	76641807	76641904	76629394	76629711	76643507	76643660
20373	"ENSG00000070526.14"	"ST6GALNAC1"	chr17	-	76626288	76626392	76626005	76626095	76626650	76626789
20374	"ENSG00000132906.17"	"CASP9"	chr1	-	15495272	15495452	15493891	15494001	15504610	15504758
20375	"ENSG00000132906.17"	"CASP9"	chr1	-	15505989	15506079	15504610	15504758	15506898	15507075
20376	"ENSG00000089177.18"	"KIF16B"	chr20	-	16374256	16374409	16371664	16371761	16378804	16380163
20377	"ENSG00000089177.18"	"KIF16B"	chr20	-	16382097	16382130	16381693	16381747	16404812	16404867
20378	"ENSG00000078589.12"	"P2RY10"	chrX	+	78952192	78952335	78945420	78945495	78960507	78961954
20379	"ENSG00000078589.12"	"P2RY10"	chrX	+	78947814	78947863	78945420	78945495	78952192	78952335
20380	"ENSG00000056277.15"	"ZNF280C"	chrX	-	130226758	130226905	130220348	130220480	130227681	130227782
20381	"ENSG00000204611.6"	"ZNF616"	chr19	-	52122407	52122457	52116912	52117024	52123922	52124049
20382	"ENSG00000204611.6"	"ZNF616"	chr19	-	52122359	52122457	52114789	52117024	52123922	52124049
20383	"ENSG00000133466.13"	"C1QTNF6"	chr22	-	37185870	37186046	37185217	37185455	37188162	37188476
20384	"ENSG00000133466.13"	"C1QTNF6"	chr22	-	37184336	37184437	37182173	37182735	37185217	37185455
20385	"ENSG00000140830.8"	"TXNL4B"	chr16	-	72090088	72090177	72088986	72089138	72090617	72090786
20386	"ENSG00000133678.13"	"TMEM254"	chr10	+	80086230	80086258	80082144	80082204	80090379	80090412
20387	"ENSG00000133678.13"	"TMEM254"	chr10	+	80090379	80090431	80082144	80082204	80090796	80091352
20388	"ENSG00000133678.13"	"TMEM254"	chr10	+	80081639	80081734	80078645	80078786	80081840	80081944
20389	"ENSG00000133678.13"	"TMEM254"	chr10	+	80081639	80081734	80079272	80079307	80081840	80081944
20390	"ENSG00000177683.13"	"THAP5"	chr7	-	108565829	108566022	108562226	108565105	108569489	108569723
20391	"ENSG00000177683.13"	"THAP5"	chr7	-	108568281	108568578	108565829	108566022	108569489	108569669
20392	"ENSG00000177683.13"	"THAP5"	chr7	-	108565951	108566022	108564992	108565105	108569489	108569750
20393	"ENSG00000253882.6"	"RP11-61L23.2"	chr7	-	143836156	143836269	143813334	143813779	143836639	143836670
20394	"ENSG00000253882.6"	"RP11-61L23.2"	chr7	-	143833728	143833883	143813458	143813779	143836156	143836225
20395	"ENSG00000253882.6"	"RP11-61L23.2"	chr7	-	143833246	143833883	143811968	143813779	143836639	143836708
20396	"ENSG00000253882.6"	"RP11-61L23.2"	chr7	-	143833246	143833883	143811968	143813779	143836156	143836208
20397	"ENSG00000138663.8"	"COPS4"	chr4	+	83045596	83045705	83035200	83035298	83049165	83049317
20398	"ENSG00000138663.8"	"COPS4"	chr4	+	83065059	83065155	83063075	83063246	83066437	83066553
20399	"ENSG00000138663.8"	"COPS4"	chr4	+	83068437	83068522	83066437	83066553	83075296	83075818
20400	"ENSG00000138663.8"	"COPS4"	chr4	+	83045625	83045705	83035089	83035298	83049165	83049317
20401	"ENSG00000138663.8"	"COPS4"	chr4	+	83073205	83073353	83068437	83068522	83075296	83075756
20402	"ENSG00000179284.5"	"DAND5"	chr19	+	12970450	12970535	12969509	12969984	12973388	12974524
20403	"ENSG00000132692.18"	"BCAN"	chr1	+	156647507	156647682	156646800	156647175	156647982	156648110
20404	"ENSG00000132692.18"	"BCAN"	chr1	+	156647345	156647394	156647127	156647175	156647507	156647682
20405	"ENSG00000173464.14"	"RNASE11"	chr14	-	20585026	20585130	20583695	20584496	20587562	20587625
20406	"ENSG00000117448.13"	"AKR1A1"	chr1	+	45568484	45568684	45568146	45568177	45568926	45569006
20407	"ENSG00000117448.13"	"AKR1A1"	chr1	+	45552435	45552563	45550542	45551155	45561788	45561878
20408	"ENSG00000117448.13"	"AKR1A1"	chr1	+	45561788	45561878	45551066	45551155	45566568	45566688
20409	"ENSG00000131845.14"	"ZNF304"	chr19	+	57355270	57355411	57353724	57353851	57356029	57358780
20410	"ENSG00000131845.14"	"ZNF304"	chr19	+	57352654	57352735	57351325	57351697	57353724	57353851
20411	"ENSG00000078124.11"	"ACER3"	chr11	+	77011329	77011375	76998762	76998821	77015015	77015106
20412	"ENSG00000078124.11"	"ACER3"	chr11	+	76868119	76868156	76860923	76861079	76926556	76926667
20413	"ENSG00000078124.11"	"ACER3"	chr11	+	76958978	76959031	76926556	76926667	76976288	76976341
20414	"ENSG00000078124.11"	"ACER3"	chr11	+	76868119	76868267	76860936	76861079	76926556	76926667
20415	"ENSG00000078124.11"	"ACER3"	chr11	+	76957464	76957586	76926556	76926667	76958978	76959031
20416	"ENSG00000078124.11"	"ACER3"	chr11	+	76926556	76926667	76860949	76861079	76958978	76959031
20417	"ENSG00000078124.11"	"ACER3"	chr11	+	76994155	76994226	76990538	76990574	76998762	76998821
20418	"ENSG00000078124.11"	"ACER3"	chr11	+	76959076	76959200	76926556	76926667	76976288	76976341
20419	"ENSG00000134245.17"	"WNT2B"	chr1	+	112491010	112491081	112467433	112467591	112514873	112515094
20420	"ENSG00000141027.20"	"NCOR1"	chr17	-	16151589	16151616	16149450	16149517	16151945	16151998
20421	"ENSG00000141027.20"	"NCOR1"	chr17	-	16198600	16198719	16194461	16194639	16215361	16215530
20422	"ENSG00000141027.20"	"NCOR1"	chr17	-	16087171	16087345	16086398	16086442	16091862	16091918
20423	"ENSG00000272391.5"	"POM121C"	chr7	-	75426361	75426453	75425531	75425708	75437514	75437668
20424	"ENSG00000272305.5"	"RP11-894J14.5"	chr3	-	53043135	53043254	53019015	53019122	53077687	53077828
20425	"ENSG00000146263.11"	"MMS22L"	chr6	-	97263334	97263448	97254556	97254733	97267871	97268002
20426	"ENSG00000146263.11"	"MMS22L"	chr6	-	97233860	97233980	97231425	97231652	97246627	97246690
20427	"ENSG00000146263.11"	"MMS22L"	chr6	-	97270106	97270283	97269901	97269992	97272703	97272881
20428	"ENSG00000166348.18"	"USP54"	chr10	-	73534599	73534770	73530703	73530835	73536268	73536437
20429	"ENSG00000166348.18"	"USP54"	chr10	-	73504849	73504990	73500654	73500838	73505307	73505426
20430	"ENSG00000166348.18"	"USP54"	chr10	-	73519796	73519992	73516374	73517747	73520907	73521027
20431	"ENSG00000166348.18"	"USP54"	chr10	-	73520907	73521027	73516374	73517747	73523582	73523750
20432	"ENSG00000166348.18"	"USP54"	chr10	-	73530703	73530835	73530142	73530523	73534599	73534770
20433	"ENSG00000250772.5"	"LINC01365"	chr4	-	119800128	119800280	119799095	119799236	119800636	119800762
20434	"ENSG00000250772.5"	"LINC01365"	chr4	-	119801351	119801394	119800636	119800762	119802723	119802892
20435	"ENSG00000198513.11"	"ATL1"	chr14	+	50620598	50620726	50614372	50614511	50621842	50621899
20436	"ENSG00000198513.11"	"ATL1"	chr14	+	50587830	50588078	50560024	50560299	50590940	50591075
20437	"ENSG00000198513.11"	"ATL1"	chr14	+	50630931	50631077	50629994	50630009	50632228	50632320
20438	"ENSG00000198513.11"	"ATL1"	chr14	+	50629994	50630009	50628030	50628462	50632228	50633068
20439	"ENSG00000155754.14"	"ALS2CR11"	chr2	-	201491168	201494759	201487607	201487902	201495894	201495969
20440	"ENSG00000176974.18"	"SHMT1"	chr17	-	18360413	18360552	18355978	18356000	18363371	18363542
20441	"ENSG00000176974.18"	"SHMT1"	chr17	-	18348324	18348440	18347495	18347656	18353671	18353817
20442	"ENSG00000176974.18"	"SHMT1"	chr17	-	18335558	18335675	18333165	18333288	18340042	18340255
20443	"ENSG00000188095.4"	"MESP2"	chr15	+	89764799	89764920	89760590	89760638	89778064	89778754
20444	"ENSG00000105058.11"	"FAM32A"	chr19	+	16189387	16189511	16185623	16185765	16190519	16190573
20445	"ENSG00000105058.11"	"FAM32A"	chr19	+	16190519	16190573	16185379	16185765	16190886	16191378
20446	"ENSG00000011405.13"	"PIK3C2A"	chr11	-	17194388	17194414	17169351	17169806	17207847	17207950
20447	"ENSG00000011405.13"	"PIK3C2A"	chr11	-	17204306	17204375	17194393	17194414	17207847	17207983
20448	"ENSG00000011405.13"	"PIK3C2A"	chr11	-	17094260	17094385	17092158	17092276	17097056	17097264
20449	"ENSG00000245680.9"	"ZNF585B"	chr19	-	37207039	37207254	37198938	37199054	37210458	37210549
20450	"ENSG00000245680.9"	"ZNF585B"	chr19	-	37198938	37199054	37190023	37190150	37207039	37207254
20451	"ENSG00000245680.9"	"ZNF585B"	chr19	-	37199399	37199497	37198938	37199054	37207039	37207254
20452	"ENSG00000245680.9"	"ZNF585B"	chr19	-	37195880	37196019	37190023	37190150	37207039	37207254
20453	"ENSG00000133250.13"	"ZNF414"	chr19	-	8513028	8513341	8512603	8512711	8514043	8514148
20454	"ENSG00000133250.13"	"ZNF414"	chr19	-	8512074	8512131	8511616	8511960	8512386	8512399
20455	"ENSG00000226686.7"	"LINC01535"	chr19	+	37264695	37264755	37255898	37255982	37265285	37265531
20456	"ENSG00000226686.7"	"LINC01535"	chr19	+	37262541	37262655	37255898	37255982	37265285	37265473
20457	"ENSG00000226686.7"	"LINC01535"	chr19	+	37256398	37256519	37255898	37255982	37256726	37256814
20458	"ENSG00000105851.10"	"PIK3CG"	chr7	+	106867549	106869556	106865295	106865426	106872536	106872602
20459	"ENSG00000250999.1"	"RP11-1379J22.5"	chr5	+	179662974	179663103	179658235	179658481	179664322	179664432
20460	"ENSG00000145794.16"	"MEGF10"	chr5	+	127433362	127433509	127422669	127422772	127434686	127434821
20461	"ENSG00000145794.16"	"MEGF10"	chr5	+	127299995	127300046	127290846	127291056	127331290	127331424
20462	"ENSG00000166971.16"	"AKTIP"	chr16	-	53502699	53503044	53500217	53500329	53503146	53503230
20463	"ENSG00000166971.16"	"AKTIP"	chr16	-	53494838	53494955	53494516	53494605	53495072	53495173
20464	"ENSG00000166971.16"	"AKTIP"	chr16	-	53501520	53501570	53500217	53500329	53503146	53503244
20465	"ENSG00000167600.13"	"CYP2S1"	chr19	+	41197778	41197928	41194543	41194709	41201230	41201299
20466	"ENSG00000167600.13"	"CYP2S1"	chr19	+	41203449	41203637	41201230	41201372	41205957	41206099
20467	"ENSG00000167600.13"	"CYP2S1"	chr19	+	41194543	41194709	41193246	41193441	41201230	41201372
20468	"ENSG00000075884.12"	"ARHGAP15"	chr2	+	143587685	143587817	143556407	143556485	143624132	143624267
20469	"ENSG00000156171.14"	"DRAM2"	chr1	-	111124741	111124881	111120515	111120693	111126226	111126294
20470	"ENSG00000156171.14"	"DRAM2"	chr1	-	111122615	111122643	111120515	111120693	111126226	111126294
20471	"ENSG00000156171.14"	"DRAM2"	chr1	-	111139587	111139711	111137522	111137586	111140037	111140062
20472	"ENSG00000156171.14"	"DRAM2"	chr1	-	111119614	111119681	111118864	111118897	111119876	111119959
20473	"ENSG00000156171.14"	"DRAM2"	chr1	-	111139500	111139666	111137522	111137586	111140037	111140114
20474	"ENSG00000156171.14"	"DRAM2"	chr1	-	111139065	111139123	111137522	111137586	111139500	111139520
20475	"ENSG00000167468.16"	"GPX4"	chr19	+	1106241	1106266	1105657	1105809	1106399	1106459
20476	"ENSG00000167468.16"	"GPX4"	chr19	+	1106180	1106266	1105657	1105809	1106399	1106443
20477	"ENSG00000162642.13"	"C1orf52"	chr1	-	85258934	85259061	85258523	85258722	85259357	85259633
20478	"ENSG00000151948.11"	"GLT1D1"	chr12	+	128899235	128899287	128888638	128888744	128912423	128912460
20479	"ENSG00000151948.11"	"GLT1D1"	chr12	+	128906906	128906954	128899235	128899287	128912423	128912460
20480	"ENSG00000132963.7"	"POMP"	chr13	+	28659821	28659919	28659103	28659187	28662409	28662507
20481	"ENSG00000197157.10"	"SND1"	chr7	+	127928059	127928186	127904625	127904819	127929187	127929329
20482	"ENSG00000197157.10"	"SND1"	chr7	+	128074501	128074690	127990946	127991056	128081359	128081501
20483	"ENSG00000197157.10"	"SND1"	chr7	+	127990946	127991056	127929187	127929329	128074501	128074690
20484	"ENSG00000197157.10"	"SND1"	chr7	+	128008033	128008144	127990946	127991056	128074501	128074690
20485	"ENSG00000131196.17"	"NFATC1"	chr18	+	79486247	79486937	79467449	79467582	79527527	79529323
20486	"ENSG00000131196.17"	"NFATC1"	chr18	+	79486247	79486630	79467449	79467582	79527527	79529325
20487	"ENSG00000131196.17"	"NFATC1"	chr18	+	79410402	79411501	79395855	79396351	79433578	79433738
20488	"ENSG00000131196.17"	"NFATC1"	chr18	+	79410402	79411501	79400335	79400479	79433578	79433738
20489	"ENSG00000255433.5"	"AP000479.1"	chr11	+	56874723	56874843	56871090	56871251	56875596	56877211
20490	"ENSG00000196152.10"	"ZNF79"	chr9	+	127428551	127428660	127424373	127424803	127428831	127428920
20491	"ENSG00000135605.12"	"TEC"	chr4	-	48163701	48163767	48156679	48156734	48167777	48167953
20492	"ENSG00000135605.12"	"TEC"	chr4	-	48145078	48145295	48141355	48141419	48145407	48145579
20493	"ENSG00000105968.18"	"H2AFV"	chr7	-	44840898	44841012	44834924	44835658	44843276	44843354
20494	"ENSG00000105968.18"	"H2AFV"	chr7	-	44843276	44843354	44840898	44841012	44847968	44848082
20495	"ENSG00000105968.18"	"H2AFV"	chr7	-	44835528	44835658	44834227	44834562	44840898	44841012
20496	"ENSG00000248738.6"	"RP11-87E22.2"	chr8	+	22879290	22879407	22877971	22878166	22880510	22880588
20497	"ENSG00000176454.13"	"LPCAT4"	chr15	-	34361399	34361532	34360110	34360209	34362195	34362321
20498	"ENSG00000167139.8"	"TBC1D21"	chr15	+	73884780	73884891	73884150	73884245	73885002	73885103
20499	"ENSG00000167139.8"	"TBC1D21"	chr15	+	73881398	73881506	73873645	73873769	73881643	73881747
