ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1614	"ENSG00000228486.10"	"LINC01125"	chr2	+	97671193	97671306	97671330	97671574	97669792	97669834	97674455	97674557
1615	"ENSG00000228486.10"	"LINC01125"	chr2	+	97671193	97671306	97671330	97671499	97669792	97669834	97674455	97674557
1616	"ENSG00000228486.10"	"LINC01125"	chr2	+	97671219	97671306	97671330	97671574	97669792	97669834	97674455	97674557
1617	"ENSG00000228486.10"	"LINC01125"	chr2	+	97671219	97671306	97671330	97671499	97669792	97669834	97674455	97674557
1618	"ENSG00000135164.18"	"DMTF1"	chr7	+	87155454	87155497	87163238	87163332	87154389	87154528	87163494	87163617
1619	"ENSG00000135164.18"	"DMTF1"	chr7	+	87164933	87165050	87166482	87166605	87163494	87163617	87170994	87171089
1620	"ENSG00000153044.9"	"CENPH"	chr5	+	69195716	69195791	69197052	69197109	69194646	69194695	69202505	69202569
1621	"ENSG00000121964.14"	"GTDC1"	chr2	-	143970652	143970762	144007181	144007535	143952772	143952843	144141881	144142055
1622	"ENSG00000115204.14"	"MPV17"	chr2	-	27312993	27313109	27317077	27317234	27312679	27312772	27322447	27322522
1623	"ENSG00000115204.14"	"MPV17"	chr2	-	27312993	27313154	27317077	27317234	27312679	27312772	27322447	27322522
1624	"ENSG00000115204.14"	"MPV17"	chr2	-	27312993	27313074	27317077	27317234	27312679	27312772	27322447	27322522
1625	"ENSG00000105705.15"	"SUGP1"	chr19	-	19310096	19310200	19316421	19316593	19305848	19306076	19320462	19320509
1626	"ENSG00000103599.19"	"IQCH"	chr15	+	67304338	67304455	67336974	67337095	67279394	67279512	67344062	67344191
1627	"ENSG00000120251.18"	"GRIA2"	chr4	+	157361009	157361124	157361537	157361652	157359895	157360143	157362798	157363047
1628	"ENSG00000188732.10"	"FAM221A"	chr7	+	23692182	23692253	23698191	23698299	23691389	23691596	23700785	23700868
1629	"ENSG00000174175.16"	"SELP"	chr1	-	169611491	169611677	169612216	169612402	169609503	169609689	169612928	169613114
1630	"ENSG00000148337.20"	"CIZ1"	chr9	-	128187862	128187934	128190328	128190444	128185546	128185776	128190687	128190862
1631	"ENSG00000106635.7"	"BCL7B"	chr7	-	73542829	73542907	73543547	73543644	73539881	73540052	73552166	73552242
1632	"ENSG00000106635.7"	"BCL7B"	chr7	-	73539881	73540052	73543547	73543644	73537933	73538013	73552166	73552242
1633	"ENSG00000153066.12"	"TXNDC11"	chr16	-	11703669	11703750	11721313	11721435	11700451	11700564	11721576	11721670
1634	"ENSG00000100722.18"	"ZC3H14"	chr14	+	88568038	88568153	88571083	88571124	88563650	88563693	88572029	88572225
1635	"ENSG00000151789.10"	"ZNF385D"	chr3	-	21664885	21665028	21849655	21849719	21564573	21564684	22168816	22169035
1636	"ENSG00000162687.16"	"KCNT2"	chr1	-	196343055	196343105	196373139	196373248	196342078	196342228	196398562	196398671
1637	"ENSG00000162687.16"	"KCNT2"	chr1	-	196317173	196317269	196326716	196326889	196315891	196316026	196331155	196331261
1638	"ENSG00000163565.18"	"IFI16"	chr1	+	159045296	159045464	159049431	159049599	159032523	159032691	159051678	159052098
1639	"ENSG00000122367.19"	"LDB3"	chr10	+	86681435	86681803	86685677	86685700	86680081	86680157	86687068	86687272
1640	"ENSG00000143727.15"	"ACP1"	chr2	+	272036	272150	272191	272305	271865	271939	275139	275201
1641	"ENSG00000135315.11"	"CEP162"	chr6	-	84217798	84217860	84219102	84219214	84215775	84215922	84221056	84221171
1642	"ENSG00000039068.18"	"CDH1"	chr16	+	68808692	68808848	68810196	68810341	68808423	68808567	68811683	68811859
1643	"ENSG00000109066.13"	"TMEM104"	chr17	+	74777577	74777738	74785481	74785603	74777263	74777375	74788788	74788870
1644	"ENSG00000102024.17"	"PLS3"	chrX	+	115624340	115624380	115629197	115629327	115622245	115622409	115629834	115629967
1645	"ENSG00000102024.17"	"PLS3"	chrX	+	115610802	115610921	115614152	115614534	115610242	115610323	115622245	115622409
1646	"ENSG00000122958.14"	"VPS26A"	chr10	+	69157006	69157163	69158046	69158211	69132897	69133047	69162405	69162512
1647	"ENSG00000142973.12"	"CYP4B1"	chr1	+	46811139	46811184	46812176	46812348	46810807	46810949	46812495	46812623
1648	"ENSG00000143452.15"	"HORMAD1"	chr1	-	150711544	150711571	150711832	150711853	150708893	150708961	150714084	150714121
1649	"ENSG00000110887.7"	"DAO"	chr12	+	108887449	108887564	108889468	108889545	108884997	108885200	108890207	108890273
1650	"ENSG00000159147.17"	"DONSON"	chr21	-	33583487	33583666	33584589	33584768	33582164	33582246	33585977	33586181
1651	"ENSG00000141977.9"	"CIB3"	chr19	-	16168136	16168284	16173161	16173196	16164717	16164913	16173424	16173475
1652	"ENSG00000163904.12"	"SENP2"	chr3	+	185598411	185598545	185598957	185599024	185590113	185590169	185600764	185600855
1653	"ENSG00000186007.9"	"LEMD1"	chr1	-	205384287	205384364	205419229	205419352	205381377	205381856	205420454	205420574
1654	"ENSG00000243989.8"	"ACY1"	chr3	+	51986987	51987061	51987308	51987453	51986604	51986661	51987555	51987624
1655	"ENSG00000243989.8"	"ACY1"	chr3	+	51985206	51985271	51985360	51985465	51984046	51984158	51985851	51985946
1656	"ENSG00000243989.8"	"ACY1"	chr3	+	51985206	51985271	51985400	51985465	51984046	51984158	51985851	51985946
1657	"ENSG00000243989.8"	"ACY1"	chr3	+	51985360	51985465	51985851	51985946	51985206	51985271	51986254	51986331
1658	"ENSG00000243989.8"	"ACY1"	chr3	+	51985360	51985465	51985851	51985946	51984046	51984158	51986254	51986331
1659	"ENSG00000228262.8"	"LINC01320"	chr2	+	34691590	34691669	34710451	34710513	34677834	34677927	34713578	34713773
1660	"ENSG00000184047.15"	"DIABLO"	chr12	-	122224511	122224644	122224644	122224748	122218265	122218397	122225964	122226052
1661	"ENSG00000141052.17"	"MYOCD"	chr17	+	12756413	12756557	12758084	12758213	12752413	12753346	12760649	12760707
1662	"ENSG00000171469.10"	"ZNF561"	chr19	-	9617044	9617171	9618090	9618179	9614020	9614103	9619431	9619582
1663	"ENSG00000145687.16"	"SSBP2"	chr5	-	81489249	81489309	81513627	81513717	81474495	81474562	81615472	81615557
1664	"ENSG00000049883.14"	"PTCD2"	chr5	+	72326611	72326741	72331257	72331375	72322171	72322264	72335017	72335096
1665	"ENSG00000049883.14"	"PTCD2"	chr5	+	72331257	72331375	72335017	72335096	72326611	72326741	72335793	72335885
1666	"ENSG00000188687.16"	"SLC4A5"	chr2	-	74314944	74315025	74328119	74328186	74285772	74285902	74334026	74334177
1667	"ENSG00000188343.12"	"FAM92A1"	chr8	+	93707201	93707281	93708010	93708016	93704908	93705010	93709770	93709875
1668	"ENSG00000188343.12"	"FAM92A1"	chr8	+	93702164	93702383	93702519	93702543	93701223	93701458	93703619	93703688
1669	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984046	51984158	51985206	51985271	51978258	51978374	51985360	51985465
1670	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984060	51984158	51985206	51985271	51978258	51978374	51985360	51985465
1671	"ENSG00000204428.12"	"LY6G5C"	chr6	-	31681229	31681401	31683049	31683341	31679100	31679268	31683987	31684040
1672	"ENSG00000169231.13"	"THBS3"	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316
1673	"ENSG00000163075.12"	"CFAP221"	chr2	+	119556036	119556239	119557007	119557405	119549084	119549185	119559688	119559775
1674	"ENSG00000163075.12"	"CFAP221"	chr2	+	119638129	119638220	119638258	119638417	119630766	119630901	119639780	119639872
1675	"ENSG00000148985.19"	"PGAP2"	chr11	+	3811249	3811424	3823612	3823740	3808293	3808315	3823882	3824135
1676	"ENSG00000148985.19"	"PGAP2"	chr11	+	3811249	3811424	3822908	3822993	3808293	3808315	3823612	3823740
1677	"ENSG00000148985.19"	"PGAP2"	chr11	+	3811249	3811424	3823882	3824135	3808293	3808315	3824269	3824364
1678	"ENSG00000148985.19"	"PGAP2"	chr11	+	3822908	3822993	3823612	3823740	3808293	3808315	3823882	3824135
1679	"ENSG00000148985.19"	"PGAP2"	chr11	+	3817352	3817535	3822908	3822993	3811249	3811424	3823882	3824135
1680	"ENSG00000113966.9"	"ARL6"	chr3	+	97765990	97766089	97766631	97766690	97764520	97764977	97768080	97768230
1681	"ENSG00000109133.12"	"TMEM33"	chr4	+	41939195	41939383	41939720	41939828	41938601	41938696	41943746	41943814
1682	"ENSG00000006837.11"	"CDKL3"	chr5	-	134308573	134308727	134312291	134312380	134308137	134308466	134319357	134319497
1683	"ENSG00000151090.17"	"THRB"	chr3	-	24297225	24297371	24318357	24318494	24228937	24229001	24337299	24337371
1684	"ENSG00000151090.17"	"THRB"	chr3	-	24228937	24229001	24297225	24297371	24190073	24190334	24337299	24337371
1685	"ENSG00000140471.16"	"LINS1"	chr15	-	100580443	100580736	100580800	100580945	100580262	100580352	100602120	100602174
1686	"ENSG00000136643.11"	"RPS6KC1"	chr1	+	213071005	213071041	213077695	213077816	213051254	213051509	213104453	213104569
1687	"ENSG00000242086.8"	"LINC00969"	chr3	+	195685817	195685939	195686603	195686718	195683749	195683865	195688532	195688797
1688	"ENSG00000242086.8"	"LINC00969"	chr3	+	195718026	195718196	195729342	195729551	195708746	195708841	195729647	195729739
1689	"ENSG00000242086.8"	"LINC00969"	chr3	+	195689338	195689438	195696360	195696589	195688532	195688797	195699029	195699207
1690	"ENSG00000242086.8"	"LINC00969"	chr3	+	195717913	195718196	195729342	195729551	195708746	195708841	195729647	195729739
1691	"ENSG00000242086.8"	"LINC00969"	chr3	+	195686606	195686718	195688201	195688319	195686297	195686389	195688532	195688797
1692	"ENSG00000242086.8"	"LINC00969"	chr3	+	195688532	195688797	195696360	195696589	195683751	195683865	195699029	195699207
1693	"ENSG00000242086.8"	"LINC00969"	chr3	+	195701379	195701495	195707005	195707126	195699029	195699207	195708133	195708807
1694	"ENSG00000242086.8"	"LINC00969"	chr3	+	195701379	195701495	195708133	195708435	195699029	195699207	195708746	195708807
1695	"ENSG00000242086.8"	"LINC00969"	chr3	+	195699029	195699207	195707005	195707126	195688532	195688797	195708133	195708504
1696	"ENSG00000138823.13"	"MTTP"	chr4	+	99570703	99570865	99574808	99574970	99564082	99564237	99581904	99582092
1697	"ENSG00000118785.13"	"SPP1"	chr4	+	87980045	87980126	87980392	87980434	87977058	87977097	87981474	87981798
1698	"ENSG00000232732.9"	"AC073043.1"	chr2	-	199882440	199882596	199908862	199908994	199879405	199879610	199909102	199909158
1699	"ENSG00000232732.9"	"AC073043.1"	chr2	-	199882440	199882596	199908862	199908994	199880967	199881060	199909102	199909158
1700	"ENSG00000232732.9"	"AC073043.1"	chr2	-	199880967	199881060	199881893	199881991	199879405	199879610	199882440	199882596
1701	"ENSG00000232732.9"	"AC073043.1"	chr2	-	199894582	199894663	199908862	199908994	199882440	199882596	199909102	199909158
1702	"ENSG00000232732.9"	"AC073043.1"	chr2	-	199896504	199896605	199908896	199908994	199894449	199894663	199909102	199909158
1703	"ENSG00000232354.8"	"VIPR1-AS1"	chr3	-	42516781	42516836	42521313	42521372	42512057	42512311	42528548	42528658
1704	"ENSG00000232354.8"	"VIPR1-AS1"	chr3	-	42516781	42516836	42528548	42528654	42511714	42511909	42532020	42532062
1705	"ENSG00000232354.8"	"VIPR1-AS1"	chr3	-	42519250	42519339	42519388	42519509	42516781	42516836	42521313	42521372
1706	"ENSG00000232354.8"	"VIPR1-AS1"	chr3	-	42519250	42519339	42519388	42519452	42516781	42516836	42521313	42521372
1707	"ENSG00000168255.19"	"POLR2J3"	chr7	-	102544705	102544776	102566581	102566736	102541500	102541662	102566996	102567083
1708	"ENSG00000106772.17"	"PRUNE2"	chr9	-	76624451	76624490	76625022	76625058	76619339	76619387	76629191	76629290
1709	"ENSG00000168397.16"	"ATG4B"	chr2	+	241651883	241651974	241653306	241653369	241651263	241651335	241653511	241653610
1710	"ENSG00000110888.17"	"CAPRIN2"	chr12	-	30719078	30719225	30720810	30720915	30716507	30716676	30723258	30723314
1711	"ENSG00000164300.15"	"SERINC5"	chr5	-	80114513	80114651	80116137	80116323	80113571	80113625	80146089	80146234
1712	"ENSG00000235779.7"	"AC079779.5"	chr2	-	312956	313157	313873	313884	310214	310393	314242	314328
1713	"ENSG00000205133.11"	"TRIQK"	chr8	-	92921502	92921660	92954405	92954564	92916928	92917007	92966006	92966144
1714	"ENSG00000028203.17"	"VEZT"	chr12	+	95256549	95256622	95257153	95257239	95251939	95252071	95262905	95263081
1715	"ENSG00000028203.17"	"VEZT"	chr12	+	95256549	95256622	95257149	95257239	95251939	95252071	95262905	95263081
1716	"ENSG00000028203.17"	"VEZT"	chr12	+	95224179	95224236	95242163	95242264	95217811	95217886	95251939	95252071
1717	"ENSG00000093167.17"	"LRRFIP2"	chr3	-	37066223	37066325	37072789	37072882	37065809	37065942	37075023	37075116
1718	"ENSG00000087903.12"	"RFX2"	chr19	-	6042043	6042123	6044192	6044282	6039979	6040241	6047406	6047504
1719	"ENSG00000111271.14"	"ACAD10"	chr12	+	111747587	111747725	111748316	111748475	111747294	111747385	111749010	111749203
1720	"ENSG00000119487.16"	"MAPKAP1"	chr9	-	125484442	125484583	125506309	125506417	125467971	125468109	125543058	125543168
1721	"ENSG00000118473.21"	"SGIP1"	chr1	+	66634079	66634163	66635943	66636015	66633069	66633094	66639776	66639833
1722	"ENSG00000118473.21"	"SGIP1"	chr1	+	66694438	66694504	66695433	66695493	66690189	66690316	66719293	66719405
1723	"ENSG00000172888.11"	"ZNF621"	chr3	+	40529318	40529445	40529494	40529575	40525778	40525864	40530208	40530316
1724	"ENSG00000166579.15"	"NDEL1"	chr17	+	8444623	8444742	8444953	8445040	8444259	8444357	8445710	8445864
1725	"ENSG00000166444.18"	"ST5"	chr11	-	8831555	8831688	8839309	8839350	8811246	8811335	8870953	8871088
1726	"ENSG00000166444.18"	"ST5"	chr11	-	8750620	8750725	8811246	8811335	8726072	8726209	8831555	8831688
1727	"ENSG00000166444.18"	"ST5"	chr11	-	8811246	8811335	8831555	8831688	8750620	8750725	8839309	8839350
1728	"ENSG00000079385.21"	"CEACAM1"	chr19	-	42515010	42515103	42518947	42519235	42512349	42512479	42521266	42521521
1729	"ENSG00000079385.21"	"CEACAM1"	chr19	-	42515010	42515103	42516772	42516865	42512349	42512479	42521266	42521521
1730	"ENSG00000079385.21"	"CEACAM1"	chr19	-	42516772	42516865	42518947	42519235	42512349	42512479	42521266	42521521
1731	"ENSG00000102054.17"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875
1732	"ENSG00000160917.14"	"CPSF4"	chr7	+	99450275	99450371	99450701	99450795	99448120	99448273	99452367	99452440
1733	"ENSG00000137814.9"	"HAUS2"	chr15	+	42558197	42558290	42559338	42559408	42548837	42548965	42560781	42560870
1734	"ENSG00000137814.9"	"HAUS2"	chr15	+	42558197	42558290	42559338	42559408	42548827	42548965	42561269	42561402
1735	"ENSG00000137814.9"	"HAUS2"	chr15	+	42559338	42559408	42561269	42561402	42558197	42558290	42563748	42563857
1736	"ENSG00000137814.9"	"HAUS2"	chr15	+	42559338	42559408	42560781	42560870	42558197	42558290	42561269	42561402
1737	"ENSG00000026751.16"	"SLAMF7"	chr1	+	160749820	160750093	160751344	160751448	160748193	160748514	160752185	160752248
1738	"ENSG00000026751.16"	"SLAMF7"	chr1	+	160748193	160748514	160749820	160750093	160739056	160739356	160752185	160752248
1739	"ENSG00000026751.16"	"SLAMF7"	chr1	+	160748193	160748514	160749820	160750093	160739056	160739356	160751344	160751448
1740	"ENSG00000026751.16"	"SLAMF7"	chr1	+	160750303	160750423	160751344	160751448	160749820	160750093	160752185	160752248
1741	"ENSG00000116171.16"	"SCP2"	chr1	+	53027968	53028071	53038916	53039046	53014965	53015043	53047857	53047937
1742	"ENSG00000116171.16"	"SCP2"	chr1	+	52941795	52941853	52948008	52948080	52927285	52927465	52950754	52950886
1743	"ENSG00000116171.16"	"SCP2"	chr1	+	52948008	52948080	52950754	52950886	52941795	52941853	52954739	52954804
1744	"ENSG00000110497.14"	"AMBRA1"	chr11	-	46508190	46508370	46512726	46512813	46494123	46494204	46541944	46543398
1745	"ENSG00000112679.14"	"DUSP22"	chr6	+	311879	311962	335113	335163	304627	304661	345853	345928
1746	"ENSG00000112679.14"	"DUSP22"	chr6	+	311879	311914	335113	335163	304627	304661	345853	345928
1747	"ENSG00000255245.4"	"FXYD6-FXYD2"	chr11	-	117840318	117840368	117841147	117841184	117839780	117839830	117841790	117841865
1748	"ENSG00000060069.16"	"CTDP1"	chr18	+	79728906	79729069	79736354	79736521	79717809	79718016	79753651	79754503
1749	"ENSG00000141551.14"	"CSNK1D"	chr17	-	82253015	82253244	82255428	82255577	82252433	82252604	82265685	82265796
1750	"ENSG00000118518.15"	"RNF146"	chr6	+	127280515	127280604	127282286	127282395	127280230	127280340	127286049	127286177
1751	"ENSG00000118518.15"	"RNF146"	chr6	+	127280515	127280604	127285207	127285348	127280230	127280340	127286049	127286177
1752	"ENSG00000118518.15"	"RNF146"	chr6	+	127282286	127282395	127285207	127285348	127280230	127280340	127286049	127286177
1753	"ENSG00000141698.16"	"NT5C3B"	chr17	-	41828789	41828952	41830800	41830890	41827425	41827626	41832391	41832477
1754	"ENSG00000124508.16"	"BTN2A2"	chr6	+	26383791	26383915	26388012	26388294	26383100	26383181	26390004	26390211
1755	"ENSG00000124508.16"	"BTN2A2"	chr6	+	26385014	26385362	26388012	26388294	26383791	26383915	26390004	26390211
1756	"ENSG00000172053.16"	"QARS"	chr3	-	49101354	49101441	49101619	49101705	49100574	49100674	49101827	49101899
1757	"ENSG00000172053.16"	"QARS"	chr3	-	49097991	49098117	49098191	49098258	49095931	49096079	49098352	49098480
1758	"ENSG00000127603.23"	"MACF1"	chr1	+	39436481	39436490	39437776	39438008	39435557	39435761	39439273	39439500
1759	"ENSG00000101150.17"	"TPD52L2"	chr20	+	63882718	63882820	63889189	63889238	63873667	63873816	63889849	63891545
1760	"ENSG00000092529.23"	"CAPN3"	chr15	+	42405925	42405943	42408210	42408324	42403740	42403777	42409302	42409380
1761	"ENSG00000051382.8"	"PIK3CB"	chr3	-	138704442	138704493	138707158	138707289	138698906	138699095	138712207	138712304
1762	"ENSG00000072849.10"	"DERL2"	chr17	-	5480386	5480582	5481100	5481142	5480053	5480144	5481295	5481389
1763	"ENSG00000069020.18"	"MAST4"	chr5	+	66902648	66902736	66916982	66917018	66899950	66899982	66986443	66986523
1764	"ENSG00000089505.17"	"CMTM1"	chr16	+	66574939	66575137	66577103	66577202	66571136	66571270	66578830	66579135
1765	"ENSG00000089505.17"	"CMTM1"	chr16	+	66574939	66575137	66577103	66577202	66571136	66571270	66578846	66579135
1766	"ENSG00000089505.17"	"CMTM1"	chr16	+	66571136	66571270	66577103	66577202	66569935	66570094	66578846	66579135
1767	"ENSG00000089505.17"	"CMTM1"	chr16	+	66571136	66571270	66577103	66577202	66569935	66570094	66578830	66579135
1768	"ENSG00000089505.17"	"CMTM1"	chr16	+	66569935	66570094	66571150	66571270	66566392	66566594	66577103	66577202
1769	"ENSG00000142687.17"	"KIAA0319L"	chr1	-	35470862	35470960	35474804	35474906	35466607	35466695	35478965	35479212
1770	"ENSG00000103415.11"	"HMOX2"	chr16	+	4483636	4483754	4488643	4488742	4476339	4476487	4505483	4505610
1771	"ENSG00000157823.16"	"AP3S2"	chr15	-	89877305	89877424	89878264	89878300	89871474	89871546	89888520	89888632
1772	"ENSG00000112182.14"	"BACH2"	chr6	-	90252512	90252590	90271848	90271941	90206568	90206681	90296479	90296742
1773	"ENSG00000145087.12"	"STXBP5L"	chr3	+	121324492	121324585	121378715	121378886	121318474	121318540	121381292	121381532
1774	"ENSG00000124795.14"	"DEK"	chr6	-	18258303	18258405	18263842	18263996	18257952	18258062	18264384	18264541
1775	"ENSG00000125734.14"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711
1776	"ENSG00000075415.12"	"SLC25A3"	chr12	+	98595432	98595661	98595726	98595848	98593978	98594135	98597855	98598035
1777	"ENSG00000075415.12"	"SLC25A3"	chr12	+	98595432	98595557	98595726	98595848	98593974	98594135	98597855	98598035
1778	"ENSG00000164253.13"	"WDR41"	chr5	-	77449759	77449860	77453816	77453928	77440812	77440997	77459061	77459124
1779	"ENSG00000111666.10"	"CHPT1"	chr12	+	101717236	101717394	101719489	101719516	101716727	101716812	101720122	101720254
